u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,access,junction,ref,width,est_width,tunnel,bridge
30227133,2264151290,0,230770489,living_street,,20,Carrer de Joaquín Costa,True,False,54.407842577338286,"LINESTRING (2.1667236 41.3816681, 2.1669444 41.3814543, 2.1671189 41.3813045, 2.1671353 41.3812889)",,,,,4,,
30227134,30227135,0,922816016,living_street,,10,Plaça del Pes de la Palla,True,False,37.948222246950536,"LINESTRING (2.16383 41.3816111, 2.1638798 41.3813452, 2.1638831 41.3813145, 2.1638861 41.3812934, 2.1638879 41.3812727)",,,,,,,
30227135,30227136,0,11299615,residential,,,Carrer Nou de Dulce,True,False,53.25571489282385,"LINESTRING (2.1638879 41.3812727, 2.1638939 41.381231, 2.1639585 41.3808142, 2.1639619 41.380797)",,,,,,,
30227136,13992869614,0,4743386,residential,,10,Carrer de Sant Gil,False,True,32.510272272271536,"LINESTRING (2.1639619 41.380797, 2.163937 41.3807953, 2.1635738 41.3807709)",,,,,,,
30227136,30227137,0,11299615,residential,,,Carrer Nou de Dulce,True,False,46.71959999392047,"LINESTRING (2.1639619 41.380797, 2.1639646 41.3807752, 2.1640209 41.3804117, 2.1640259 41.3803796)",,,,,,,
30227137,30227231,0,241618932,residential,1,10,Carrer de la Riera Alta,True,False,46.030948540826174,"LINESTRING (2.1640259 41.3803796, 2.164079 41.3803821, 2.1645765 41.3804058)",yes,,,,,,
30227139,30227160,0,4743390,residential,,,Carrer de Sant Vicenç,True,False,54.538193423000344,"LINESTRING (2.1652572 41.3808936, 2.1652883 41.3808519, 2.1655452 41.3804923, 2.1655627 41.3804602)",,,,,,,
30227139,30227136,0,1391556727,residential,,10,Carrer de Sant Gil,True,False,108.60358531270647,"LINESTRING (2.1652572 41.3808936, 2.1651957 41.3808891, 2.1639912 41.3807992, 2.1639619 41.380797)",,,,,,,
30227151,30227194,0,1028684086,living_street,,,Carrer del Tigre,True,False,79.72802403718406,"LINESTRING (2.1644995 41.3825883, 2.1652713 41.3830111)",,,,,,,
30227151,13172257782,0,1028684478,living_street,,,Carrer del Lleó,True,False,30.855446034839282,"LINESTRING (2.1644995 41.3825883, 2.1643001 41.3827946, 2.1642811 41.3828122)",,,,,,,
30227153,30227132,0,12373202,living_street,,,Carrer de la Lluna,False,False,82.01694189195996,"LINESTRING (2.1652892 41.3817581, 2.1659327 41.3812005)",,,,,,,
30227153,30227158,0,352987332,living_street,,,Carrer de Ferlandina,True,False,50.025555795943504,"LINESTRING (2.1652892 41.3817581, 2.1647938 41.3817045, 2.1646959 41.3816931)",,,,,,,
30227154,30227132,0,12373202,living_street,,,Carrer de la Lluna,False,True,67.09936473343612,"LINESTRING (2.1664529 41.3807403, 2.1664412 41.3807503, 2.1659327 41.3812005)",,,,,,,
30227154,2264151290,0,"[284142072, 284142071]","['living_street', 'residential']",1,"['20', '10']",Carrer del Peu de la Creu,True,False,83.44355400710829,"LINESTRING (2.1664529 41.3807403, 2.1670525 41.3812212, 2.1671353 41.3812889)",,,,2.2,,,
30227156,30227151,0,1391554614,living_street,,10,Carrer del Tigre,True,False,44.343206294072466,"LINESTRING (2.1640673 41.3823562, 2.1644995 41.3825883)",,,,,,,
30227156,30227157,0,1553651802,residential,,,Carrer de Sant Vicenç,True,False,44.4797832280897,"LINESTRING (2.1640673 41.3823562, 2.164377 41.3820306)",,,,,,,
30227157,30227134,0,"[1391552737, 1433177571]",living_street,,10,"['Plaça del Pes de la Palla', 'Carrer de la Paloma']",True,False,71.44311108276048,"LINESTRING (2.164377 41.3820306, 2.1637976 41.3817113, 2.16383 41.3816111)",,,,,,,
30227157,30227158,0,"[1553651802, 1553651803]","['living_street', 'residential']",,,Carrer de Sant Vicenç,True,False,46.00441740340714,"LINESTRING (2.164377 41.3820306, 2.1646817 41.3817093, 2.1646959 41.3816931)",,,,,,,
30227158,30227134,0,352987332,living_street,,,Carrer de Ferlandina,True,False,72.82027756493238,"LINESTRING (2.1646959 41.3816931, 2.1638532 41.3816123, 2.16383 41.3816111)",,,,,,,
30227158,30227159,0,"[1553651803, 4743390]","['living_street', 'residential']",,,Carrer de Sant Vicenç,True,False,42.52284802187642,"LINESTRING (2.1646959 41.3816931, 2.1647285 41.3816502, 2.1648941 41.3814165, 2.1649365 41.381356)",,,,,,,
30227159,30227131,0,4743390,residential,,,Carrer de Sant Vicenç,True,False,30.69037494774495,"LINESTRING (2.1649365 41.381356, 2.1651014 41.3811186, 2.1651064 41.3811112)",,,,,,,
30227159,30227135,0,4743393,residential,,,Carrer de Sant Erasme,True,False,87.980379203588,"LINESTRING (2.1649365 41.381356, 2.1648564 41.3813505, 2.1639298 41.3812774, 2.1638879 41.3812727)",,,,,,,
30227160,30227233,0,241618932,residential,1,10,Carrer de la Riera Alta,True,False,48.20093530824947,"LINESTRING (2.1655627 41.3804602, 2.1656178 41.3804642, 2.1661378 41.3805014)",yes,,,,,,
30227192,112409079,0,12373447,living_street,,20,Passatge de Sant Bernat,False,False,103.38985949271408,"LINESTRING (2.1644878 41.3837354, 2.1645764 41.3837871, 2.1649193 41.3840015, 2.1649752 41.3840561, 2.1650077 41.3841153, 2.1650126 41.3841472, 2.1649932 41.3842128, 2.1647786 41.384388, 2.1647415 41.3844175)",,,,,,,
30227192,112409083,0,1028683570,residential,,30,Carrer de Joaquín Costa,True,False,54.55485500051041,"LINESTRING (2.1644878 41.3837354, 2.1641253 41.3840844, 2.1640871 41.3841231)",,,,,4,,
30227193,30227194,0,230770489,living_street,,20,Carrer de Joaquín Costa,True,False,44.786485709990636,"LINESTRING (2.1649366 41.383326, 2.1649602 41.3833038, 2.1652713 41.3830111)",,,,,4,,
30227193,30227192,0,1028683570,residential,,30,Carrer de Joaquín Costa,True,False,58.943770971729386,"LINESTRING (2.1649366 41.383326, 2.1649232 41.3833382, 2.1644878 41.3837354)",,,,,4,,
30227193,13172257782,0,"[1553651801, 1433177572]","['living_street', 'residential']",,10,Carrer de Valldonzella,True,False,79.0886324944345,"LINESTRING (2.1649366 41.383326, 2.1649033 41.3832999, 2.1648877 41.3832877, 2.1648498 41.383258, 2.1643041 41.3828299, 2.1642864 41.382816, 2.1642811 41.3828122)",,,,,,,
30227194,30227195,0,230770489,living_street,,20,Carrer de Joaquín Costa,True,False,44.70133297159431,"LINESTRING (2.1652713 41.3830111, 2.1656095 41.3826993)",,,,,4,,
30227195,30227196,0,230770489,living_street,,20,Carrer de Joaquín Costa,True,False,55.90086082306291,"LINESTRING (2.1656095 41.3826993, 2.1660362 41.3823117)",,,,,4,,
30227195,30227157,0,"[1433177571, 4750638]",living_street,,,Carrer de la Paloma,True,False,126.89801899642575,"LINESTRING (2.1656095 41.3826993, 2.1647988 41.382263, 2.164377 41.3820306)",,,,,,,
30227196,30227133,0,230770489,living_street,,20,Carrer de Joaquín Costa,True,False,91.70991698582408,"LINESTRING (2.1660362 41.3823117, 2.1667236 41.3816681)",,,,,4,,
30227196,30227153,0,352987332,living_street,,,Carrer de Ferlandina,True,False,87.59883298449493,"LINESTRING (2.1660362 41.3823117, 2.1652892 41.3817581)",,,,,,,
30227198,30884331,0,246630090,residential,1,10,Carrer del Carme,True,False,97.31246899348338,"LINESTRING (2.1677141 41.3807467, 2.1677674 41.3807887, 2.1679164 41.3808989, 2.1682205 41.3811099, 2.1682468 41.3811282, 2.1682905 41.3811534, 2.1683174 41.3811706, 2.1684501 41.3812558, 2.1685469 41.3813164, 2.1685765 41.381335)",,,,,,,
30227228,2327729219,0,"[1433159890, 121830607]",living_street,,10,Carrer de Tamarit,True,False,135.81057026293144,"LINESTRING (2.1631144 41.3804028, 2.1631151 41.3803608, 2.1631011 41.38028, 2.1630671 41.3802334, 2.1630337 41.3802098, 2.1623911 41.3797297, 2.1623557 41.3797011, 2.1623322 41.3796819, 2.1621528 41.3795397, 2.1621435 41.3795336, 2.1620904 41.3794891)",,,,,,,
30227228,12351352586,0,1335081722,residential,1,10,Carrer de la Riera Alta,True,False,13.53878537570763,"LINESTRING (2.1631144 41.3804028, 2.1631749 41.3803728, 2.1632056 41.3803608, 2.163259 41.3803505)",yes,,,,,,
30227229,30227450,0,"[4750627, 911389015]","['living_street', 'residential']",1,10,Carrer del Príncep de Viana,True,False,162.12859093698546,"LINESTRING (2.1636551 41.3803577, 2.1636598 41.3803286, 2.1636663 41.3802866, 2.163682 41.3801721, 2.1638529 41.3789272, 2.1638551 41.3789074)",,,,,,,
30227229,30227137,0,"[241618932, 1433159892]",residential,1,10,Carrer de la Riera Alta,True,False,31.03761911979432,"LINESTRING (2.1636551 41.3803577, 2.1637316 41.3803614, 2.1638525 41.3803672, 2.1638964 41.3803703, 2.1639338 41.3803724, 2.1640259 41.3803796)",yes,,,,,,
30227231,30227232,0,241618932,residential,1,10,Carrer de la Riera Alta,True,False,77.43290255420752,"LINESTRING (2.1645765 41.3804058, 2.1646954 41.3804122, 2.1655022 41.3804556)",yes,,,,,,
30227232,30227160,0,241618932,residential,1,10,Carrer de la Riera Alta,True,False,5.073590537943481,"LINESTRING (2.1655022 41.3804556, 2.1655627 41.3804602)",yes,,,,,,
30227233,1400544022,0,241618932,residential,1,10,Carrer de la Riera Alta,True,False,46.053659274932336,"LINESTRING (2.1661378 41.3805014, 2.166234 41.3805052, 2.1664426 41.3805136, 2.166689 41.3805234)",yes,,,,,,
30227233,30227154,0,284142072,residential,1,10,Carrer del Peu de la Creu,True,False,37.374217717204125,"LINESTRING (2.1661378 41.3805014, 2.1661823 41.3805351, 2.1664529 41.3807403)",,,,2.2,,,
30227390,112398908,0,"[11301537, 1426926355, 1426926356, 1426926357, 1426926358, 1426926359, 1426926360, 18833661]",residential,1,"['30', '10']","['Carrer dels Àngels', 'Carrer de Montalegre']",True,False,322.3744833215312,"LINESTRING (2.1683799 41.3821042, 2.1683285 41.3821599, 2.1683134 41.3821763, 2.1680092 41.3825056, 2.1678223 41.3826977, 2.1677948 41.3827259, 2.1677672 41.3827543, 2.1677217 41.3828388, 2.1676947 41.3828842, 2.1676876 41.3828967, 2.167681 41.3829083, 2.1676428 41.3829757, 2.1675593 41.3831702, 2.1675525 41.383186, 2.1675313 41.3832201, 2.1675 41.383274, 2.1674806 41.3833071, 2.1674619 41.3833277, 2.1671983 41.3836178, 2.1669544 41.3838526, 2.1668939 41.3839109, 2.1668562 41.3839468, 2.1667804 41.3840191, 2.1663748 41.384417, 2.1663567 41.3844353, 2.1663377 41.3844555, 2.1663204 41.3844692, 2.1663 41.3844774, 2.1662785 41.3844829, 2.1662492 41.3844847)",,,,,,,
30227391,30227402,0,4743446,residential,,10,Carrer del Doctor Dou,True,False,99.19694025651063,"LINESTRING (2.168972 41.3824395, 2.1688554 41.3825546, 2.1688322 41.3825775, 2.168285 41.3831216, 2.1682528 41.3831498)",,,,,,,
30227391,3587720087,0,1028683102,residential,,10,Carrer del Doctor Dou,True,False,78.14542967405669,"LINESTRING (2.168972 41.3824395, 2.1690754 41.382335, 2.1691023 41.3823079, 2.1692716 41.3821371, 2.1695007 41.3819078, 2.1695317 41.381876)",,,,,,,
30227391,30227390,0,1446580480,residential,,10,Carrer del Pintor Fortuny,True,False,61.89065403829514,"LINESTRING (2.168972 41.3824395, 2.1688218 41.3823536, 2.168483 41.3821619, 2.1683799 41.3821042)",,,,,,,
30227450,2327729212,0,4743454,living_street,1,10,Carrer de Sant Antoni Abat,True,False,63.26758996803391,"LINESTRING (2.1638551 41.3789074, 2.1634097 41.3787659, 2.1633385 41.3787433, 2.1632993 41.3787309, 2.1632598 41.3787109, 2.1632305 41.3786849, 2.1631907 41.3786495)",,,,,,,
30227468,30884331,0,4809721,residential,,30,Carrer de les Egipcíaques,True,False,152.93437104762626,"LINESTRING (2.1696928 41.3802441, 2.1696584 41.3802771, 2.1692233 41.3807005, 2.1686096 41.3813024, 2.1685765 41.381335)",,,,,,,
30227468,5306386378,0,"[753730058, 295215803]","['living_street', 'tertiary']",1,10,Carrer de l'Hospital,True,False,136.13552403916006,"LINESTRING (2.1696928 41.3802441, 2.169617 41.3802233, 2.1691532 41.3800809, 2.1691466 41.3800786, 2.1691143 41.3800693, 2.1688694 41.3799993, 2.1688083 41.3799798, 2.1684609 41.3798691, 2.1684106 41.3798543, 2.1682482 41.3797868, 2.1682401 41.3797404)",,,,,,,
30227487,431107481,0,"[1426864017, 4743458]",living_street,,"['30', '10']",Carrer de Ferran,True,False,205.27906245855135,"LINESTRING (2.1758448 41.3816613, 2.1755659 41.3814305, 2.1753493 41.3812572, 2.175155 41.3811079, 2.17481 41.3808331, 2.1745719 41.3806403, 2.1744828 41.3805687, 2.1743167 41.3804303, 2.1742259 41.3803579, 2.1741671 41.3803111)",designated,,,,,,
30227487,30647222,0,18831579,residential,,30,Carrer d'Avinyó,True,False,64.60342060287384,"LINESTRING (2.1758448 41.3816613, 2.1761139 41.3814808, 2.1763974 41.3812795, 2.1764174 41.3812709)",,,,,,,
30227489,2529520245,0,1436366167,living_street,,10,Carrer de Ferran,True,False,41.001558839368414,"LINESTRING (2.1767976 41.3824239, 2.1765599 41.3822272, 2.1764674 41.3821508)",,,,,,,
30227495,240936353,0,1542845771,secondary,3,30,Via Laietana,False,False,21.609247380384655,"LINESTRING (2.1787276 41.3839611, 2.1789143 41.3838264)",,,,,,,
30227495,630622788,0,"[4743459, 1383955958]","['living_street', 'residential']",,30,Carrer de Jaume I,False,"[False, True]",167.12437774468833,"LINESTRING (2.1787276 41.3839611, 2.1786474 41.3839006, 2.178613 41.3838717, 2.1785024 41.3837787, 2.1784624 41.3837452, 2.1784419 41.3837279, 2.1781405 41.3834783, 2.1779638 41.3833366, 2.1776031 41.3830577, 2.1773736 41.3828797, 2.1773562 41.3828659)",,,,,,,
30227495,240882893,0,1542846833,secondary,3,30,Via Laietana,False,True,31.48372333529519,"LINESTRING (2.1787276 41.3839611, 2.1786603 41.384012, 2.1786023 41.3840558, 2.1785508 41.3840956, 2.1784629 41.3841629)",,,,,,,
30236715,30236773,0,48174566,residential,,,Carrer d'Elkano,True,False,55.8440071934631,"LINESTRING (2.1627417 41.3732646, 2.1627867 41.3732509, 2.1630212 41.3731804, 2.1633189 41.3730874, 2.1633623 41.3730769)",,,,,,,
30236715,4834501650,0,"[1444052672, 753508648, 895024282, 753508647]","['living_street', 'residential']",1,,Carrer de Blasco de Garay,True,False,191.3906237472692,"LINESTRING (2.1627417 41.3732646, 2.1627606 41.3733051, 2.1630868 41.3741622, 2.1631007 41.3742094, 2.1631198 41.3742605, 2.1631961 41.3744643, 2.163337 41.374818, 2.1633474 41.3748347, 2.1633695 41.3748746, 2.1633916 41.3749143)",,,,,,,
30236716,30236715,0,4744778,residential,1,,Carrer de Blasco de Garay,True,False,41.9211220057933,"LINESTRING (2.1625876 41.3729058, 2.1627298 41.3732408, 2.1627417 41.3732646)",,,,,,,
30236718,30236716,0,4744778,residential,1,,Carrer de Blasco de Garay,True,False,45.2394368389542,"LINESTRING (2.1624364 41.3725151, 2.162448 41.3725432, 2.1624553 41.3725619, 2.1625876 41.3729058)",,,,,,,
30236718,30236761,0,"[4750700, 314839724]","['living_street', 'residential']",,20,"['Plaça del Sortidor', 'Carrer de Magalhaes']",True,False,117.14419596611347,"LINESTRING (2.1624364 41.3725151, 2.1623954 41.3725229, 2.1622149 41.3725581, 2.1621727 41.3724301, 2.1621596 41.3723904, 2.1621174 41.3723967, 2.162091 41.3724019, 2.1620334 41.3724147, 2.1613204 41.3725669, 2.16125 41.3725819)",,,,,,,
30236720,30236716,0,4744779,residential,1,,Carrer de Murillo,True,False,96.5853407840778,"LINESTRING (2.1614811 41.3731607, 2.1615351 41.3731483, 2.1625431 41.3729147, 2.1625876 41.3729058)",,,,,,,
30236720,30236761,0,4744799,residential,,30,Carrer de la Creu dels Molers,True,False,67.18659114359815,"LINESTRING (2.1614811 41.3731607, 2.1614611 41.3731106, 2.1612677 41.372626, 2.16125 41.3725819)",,,,,,,
30236748,1514106958,0,4744803,residential,1,,Carrer de Margarit,True,False,68.39105915656437,"LINESTRING (2.1630471 41.3722005, 2.1630352 41.3721675, 2.1628464 41.3716426, 2.1628335 41.3716067)",,,,,,,
30236748,30236718,0,"[314839724, 665374494]","['living_street', 'residential']",1,20,"['Plaça del Sortidor', 'Carrer de Magalhaes']",True,False,78.1352894597187,"LINESTRING (2.1630471 41.3722005, 2.1630001 41.3722115, 2.1626736 41.3722875, 2.1626524 41.3722922, 2.1626064 41.3723029, 2.1626144 41.3723234, 2.1626736 41.3724676, 2.1625707 41.3724882, 2.1624364 41.3725151)",,,,,,,
30236749,30236748,0,4744792,residential,,,Carrer de Magalhaes,True,False,56.98999199038073,"LINESTRING (2.1637054 41.3720641, 2.1636668 41.3720708, 2.1630972 41.3721901, 2.1630471 41.3722005)",,,,,,,
30236749,30236779,0,553305788,residential,1,,Carrer de Tapioles,True,False,93.92758820710311,"LINESTRING (2.1637054 41.3720641, 2.1637174 41.3720974, 2.1639912 41.3728464, 2.1640046 41.3728784)",,,,,,,
30236750,30236749,0,4744792,residential,,,Carrer de Magalhaes,True,False,58.865635209966946,"LINESTRING (2.1643854 41.3719232, 2.1643406 41.3719325, 2.1637486 41.372055, 2.1637054 41.3720641)",,,,,,,
30236750,10967809658,0,"[4746209, 1180976002, 1180976001, 886623701]",residential,,,Carrer del Poeta Cabanyes,True,False,138.232034628822,"LINESTRING (2.1643854 41.3719232, 2.1643789 41.3719017, 2.1641836 41.3713312, 2.1641298 41.3712235, 2.164108 41.3712024, 2.1640563 41.3712109, 2.1639457 41.3712359, 2.1635443 41.3713055, 2.1634902 41.3712687)",,,,2.5,,building_passage,
30236751,30236750,0,4744792,residential,,,Carrer de Magalhaes,True,False,59.76467531418101,"LINESTRING (2.165075 41.3717782, 2.1650219 41.3717912, 2.1644306 41.3719144, 2.1643854 41.3719232)",,,,,,,
30236751,30248264,0,241873466,residential,,,Carrer de Salvà,True,False,78.70139005367618,"LINESTRING (2.165075 41.3717782, 2.1650811 41.3718078, 2.1652939 41.3724345, 2.1653053 41.3724644)",,,,,,,
30236752,30236751,0,4744792,residential,,,Carrer de Magalhaes,True,False,44.64544714717237,"LINESTRING (2.1655913 41.3716733, 2.1655544 41.3716787, 2.1651123 41.3717692, 2.165075 41.3717782)",,,,,,,
30236752,30236753,0,140318962,residential,,,Carrer de Magalhaes,True,False,39.36095982065554,"LINESTRING (2.1655913 41.3716733, 2.1656449 41.3716637, 2.1660458 41.3715787)",,,,,,,
30236752,30248272,0,192239288,living_street,,,Carrer del Roser,False,False,102.92047442190656,"LINESTRING (2.1655913 41.3716733, 2.1655656 41.3716352, 2.1655539 41.3716177, 2.1653833 41.371362, 2.1650724 41.3708339)",,,,,,,
30236753,4834501701,0,140318962,residential,,,Carrer de Magalhaes,True,False,33.80262664542906,"LINESTRING (2.1660458 41.3715787, 2.1663613 41.3715088, 2.1664341 41.3714921)",,,,,,,
30236760,30236720,0,4744799,residential,,30,Carrer de la Creu dels Molers,True,False,64.66486951898113,"LINESTRING (2.1616867 41.3737213, 2.1616785 41.3736896, 2.1614811 41.3731607)",,,,,,,
30236760,30236715,0,48174566,residential,,,Carrer d'Elkano,True,False,101.64665692643757,"LINESTRING (2.1616867 41.3737213, 2.1617173 41.3737047, 2.1626914 41.3732866, 2.1627417 41.3732646)",,,,,,,
30236761,1514106960,0,4744799,residential,,30,Carrer de la Creu dels Molers,True,False,68.59081330252192,"LINESTRING (2.16125 41.3725819, 2.1612377 41.3725443, 2.1610651 41.3720304, 2.1610494 41.3719837)",,,,,,,
30236761,30298891,0,4750700,residential,,,Carrer de Magalhaes,True,False,56.75443780276868,"LINESTRING (2.16125 41.3725819, 2.1612006 41.3725928, 2.1606465 41.3727148, 2.1605974 41.3727257)",,,,,,,
30236773,30236748,0,4744803,residential,1,,Carrer de Margarit,True,False,100.93832829843808,"LINESTRING (2.1633623 41.3730769, 2.1633484 41.3730376, 2.163058 41.3722309, 2.1630471 41.3722005)",,,,,,,
30236773,30236779,0,48174566,residential,,,Carrer d'Elkano,True,False,57.96330918962097,"LINESTRING (2.1633623 41.3730769, 2.163409 41.373063, 2.1639686 41.3728899, 2.1640046 41.3728784)",,,,,,,
30236779,2264456451,0,"[753508652, 753508653, 4744807]","['living_street', 'residential']",,,Carrer de Tapioles,True,False,247.15158459947048,"LINESTRING (2.1640046 41.3728784, 2.1640287 41.3729258, 2.1644578 41.3736452, 2.1644808 41.3736846, 2.1645131 41.3737399, 2.164819 41.3742715, 2.1650237 41.3746286, 2.1651288 41.3748271, 2.1651608 41.3748708, 2.1651897 41.3749149)",,,,3,,,
30236779,30248252,0,553305787,residential,,,Carrer d'Elkano,True,False,60.35462610763641,"LINESTRING (2.1640046 41.3728784, 2.1640507 41.3728641, 2.164592 41.3726915, 2.1646705 41.3726665)",,,,,,,
30236780,1514106958,0,143964436,residential,1,,Carrer d'Anníbal,True,False,57.500944491671454,"LINESTRING (2.1634973 41.3714679, 2.1634578 41.3714762, 2.1628936 41.3715942, 2.1628335 41.3716067)",,,,,,,
30236780,30236749,0,553305788,residential,1,,Carrer de Tapioles,True,False,68.53103821461194,"LINESTRING (2.1634973 41.3714679, 2.1636962 41.3720374, 2.1637054 41.3720641)",,,,,,,
30236813,340197288,0,23804347,tertiary,,30,Carrer de la Riera Blanca,False,False,27.205752457753476,"LINESTRING (2.126484 41.3721659, 2.1265434 41.372126, 2.1267356 41.3720104)",,,,,,,
30236813,2013654037,0,926647728,tertiary,,30,Carrer de la Riera Blanca,False,True,39.78243806600519,"LINESTRING (2.126484 41.3721659, 2.1264335 41.3722044, 2.1262527 41.3723427, 2.12615 41.3724212)",,,,,,,
30237081,2013654038,0,149472206,tertiary,,30,Carrer de la Riera Blanca,False,False,23.662064502581835,"LINESTRING (2.1257544 41.372685, 2.1257907 41.3726604, 2.1259216 41.3725719, 2.125965 41.3725425)",,,,,,,
30237081,7021902544,0,"[751081163, 149472203]",tertiary,,30,Carrer de la Riera Blanca,False,True,74.00903646232047,"LINESTRING (2.1257544 41.372685, 2.1256784 41.3727355, 2.1254275 41.3729073, 2.1252108 41.3730401, 2.1251898 41.373053, 2.1250794 41.3731162)",,,,,,,
30237104,251543584,0,372554364,tertiary,3,30,Carrer de la Riera Blanca,False,True,87.49596810963372,"LINESTRING (2.1238666 41.3741959, 2.1238377 41.3742373, 2.1238223 41.3742582, 2.1237927 41.3742982, 2.1237418 41.3743637, 2.1236811 41.3744303, 2.1235743 41.3745419, 2.1235514 41.3745666, 2.1235321 41.3745842, 2.1234495 41.3746599, 2.1232973 41.374801, 2.1232589 41.3748347)",,,,,,,
30237104,3618456746,0,"[149472208, 1280723715, 560543749]",tertiary,"['3', '2']",30,Carrer de la Riera Blanca,False,False,81.88343292169002,"LINESTRING (2.1238666 41.3741959, 2.1238973 41.3741418, 2.1239098 41.3741205, 2.1239663 41.3740236, 2.1242037 41.373617, 2.1242498 41.3735552, 2.1242839 41.3735331)",,,,,,,
30237479,541061803,0,4744915,residential,,30,Carrer de Caballero,True,False,164.54658109166013,"LINESTRING (2.1331823 41.3819309, 2.1332341 41.3819462, 2.1337796 41.3821396, 2.1349013 41.3825416, 2.1349638 41.3825655)",,,,,,,
